Country,Item,Year,yield,pest_value,emiss_value,ave_rain,ave_temp
Mali,Potatoes,1993,180000,92,9.558,23.133333333333336,28.733333333333334
Mali,"Rice, paddy",1993,17350,92,9.558,23.133333333333336,28.733333333333334
Mali,Sorghum,1993,7534,92,9.558,23.133333333333336,28.733333333333334
Mali,Soybeans,1993,17000,92,9.558,23.133333333333336,28.733333333333334
Mali,Sweet potatoes,1993,51033,92,9.558,23.133333333333336,28.733333333333334
Mali,Tea,1993,7914,92,9.558,23.133333333333336,28.733333333333334
Mali,Wheat,1993,30909,92,9.558,23.133333333333336,28.733333333333334
Mali,Yams,1993,43023,92,9.558,23.133333333333336,28.733333333333334
Mali,Cassava,1994,73436,87,9.6899,30.63333333333333,28.116666666666664
Mali,Maize,1994,11347,87,9.6899,30.63333333333333,28.116666666666664
Mali,Potatoes,1994,181980,87,9.6899,30.63333333333333,28.116666666666664
Mali,"Rice, paddy",1994,16518,87,9.6899,30.63333333333333,28.116666666666664
Mali,Sorghum,1994,7641,87,9.6899,30.63333333333333,28.116666666666664
Mali,Soybeans,1994,16680,87,9.6899,30.63333333333333,28.116666666666664
Mali,Sweet potatoes,1994,52488,87,9.6899,30.63333333333333,28.116666666666664
Mali,Tea,1994,7840,87,9.6899,30.63333333333333,28.116666666666664
Mali,Wheat,1994,16278,87,9.6899,30.63333333333333,28.116666666666664
Mali,Yams,1994,42104,87,9.6899,30.63333333333333,28.116666666666664
Mali,Cassava,1995,74061,81,10.056,24.633333333333336,28.541666666666668
Mali,Maize,1995,12843,81,10.056,24.633333333333336,28.541666666666668
Mali,Potatoes,1995,181825,81,10.056,24.633333333333336,28.541666666666668
Mali,"Rice, paddy",1995,15484,81,10.056,24.633333333333336,28.541666666666668
Mali,Sorghum,1995,8345,81,10.056,24.633333333333336,28.541666666666668
Mali,Soybeans,1995,16364,81,10.056,24.633333333333336,28.541666666666668
Mali,Sweet potatoes,1995,55243,81,10.056,24.633333333333336,28.541666666666668
Mali,Tea,1995,6733,81,10.056,24.633333333333336,28.541666666666668
Mali,Wheat,1995,21040,81,10.056,24.633333333333336,28.541666666666668
Mali,Yams,1995,40000,81,10.056,24.633333333333336,28.541666666666668
Mali,Cassava,1996,90000,75,10.3635,23.608333333333334,28.83333333333334
Mali,Maize,1996,15845,75,10.3635,23.608333333333334,28.83333333333334
Mali,Potatoes,1996,182349,75,10.3635,23.608333333333334,28.83333333333334
Mali,"Rice, paddy",1996,19140,75,10.3635,23.608333333333334,28.83333333333334
Mali,Sorghum,1996,9990,75,10.3635,23.608333333333334,28.83333333333334
Mali,Soybeans,1996,16464,75,10.3635,23.608333333333334,28.83333333333334
Mali,Sweet potatoes,1996,58941,75,10.3635,23.608333333333334,28.83333333333334
Mali,Tea,1996,6900,75,10.3635,23.608333333333334,28.83333333333334
Mali,Wheat,1996,19658,75,10.3635,23.608333333333334,28.83333333333334
Mali,Yams,1996,37143,75,10.3635,23.608333333333334,28.83333333333334
Mali,Cassava,1997,100000,69,10.7031,23.825000000000003,28.833333333333332
Mali,Maize,1997,16930,69,10.7031,23.825000000000003,28.833333333333332
Mali,Potatoes,1997,182988,69,10.7031,23.825000000000003,28.833333333333332
Mali,"Rice, paddy",1997,17554,69,10.7031,23.825000000000003,28.833333333333332
Mali,Sorghum,1997,9757,69,10.7031,23.825000000000003,28.833333333333332
Mali,Soybeans,1997,16546,69,10.7031,23.825000000000003,28.833333333333332
Mali,Sweet potatoes,1997,53333,69,10.7031,23.825000000000003,28.833333333333332
Mali,Tea,1997,5556,69,10.7031,23.825000000000003,28.833333333333332
Mali,Wheat,1997,12752,69,10.7031,23.825000000000003,28.833333333333332
Mali,Yams,1997,35000,69,10.7031,23.825000000000003,28.833333333333332
Mali,Cassava,1998,109509,64,11.2508,26.53333333333333,29.066666666666666
Mali,Maize,1998,16416,64,11.2508,26.53333333333333,29.066666666666666
Mali,Potatoes,1998,183333,64,11.2508,26.53333333333333,29.066666666666666
Mali,"Rice, paddy",1998,21991,64,11.2508,26.53333333333333,29.066666666666666
Mali,Sorghum,1998,9737,64,11.2508,26.53333333333333,29.066666666666666
Mali,Soybeans,1998,16667,64,11.2508,26.53333333333333,29.066666666666666
Mali,Sweet potatoes,1998,41819,64,11.2508,26.53333333333333,29.066666666666666
Mali,Tea,1998,6667,64,11.2508,26.53333333333333,29.066666666666666
Mali,Wheat,1998,24925,64,11.2508,26.53333333333333,29.066666666666666
Mali,Yams,1998,28376,64,11.2508,26.53333333333333,29.066666666666666
Mali,Cassava,1999,94328,58,11.8693,31.450000000000003,28.433333333333334
Mali,Maize,1999,14541,58,11.8693,31.450000000000003,28.433333333333334
Mali,Potatoes,1999,185769,58,11.8693,31.450000000000003,28.433333333333334
Mali,"Rice, paddy",1999,22366,58,11.8693,31.450000000000003,28.433333333333334
Mali,Sorghum,1999,9397,58,11.8693,31.450000000000003,28.433333333333334
Mali,Soybeans,1999,16413,58,11.8693,31.450000000000003,28.433333333333334
Mali,Sweet potatoes,1999,106147,58,11.8693,31.450000000000003,28.433333333333334
Mali,Tea,1999,7589,58,11.8693,31.450000000000003,28.433333333333334
Mali,Wheat,1999,21696,58,11.8693,31.450000000000003,28.433333333333334
Mali,Yams,1999,122356,58,11.8693,31.450000000000003,28.433333333333334
Mali,Cassava,2000,115886,52,12.4646,23.891666666666662,28.68333333333334
Mali,Maize,2000,13322,52,12.4646,23.891666666666662,28.68333333333334
Mali,Potatoes,2000,186408,52,12.4646,23.891666666666662,28.68333333333334
Mali,"Rice, paddy",2000,21058,52,12.4646,23.891666666666662,28.68333333333334
Mali,Sorghum,2000,8368,52,12.4646,23.891666666666662,28.68333333333334
Mali,Soybeans,2000,16236,52,12.4646,23.891666666666662,28.68333333333334
Mali,Sweet potatoes,2000,99214,52,12.4646,23.891666666666662,28.68333333333334
Mali,Tea,2000,8632,52,12.4646,23.891666666666662,28.68333333333334
Mali,Wheat,2000,23515,52,12.4646,23.891666666666662,28.68333333333334
Mali,Yams,2000,195076,52,12.4646,23.891666666666662,28.68333333333334
Mali,Cassava,2001,89909,46,12.9513,24.308333333333337,28.833333333333332
Mali,Maize,2001,11585,46,12.9513,24.308333333333337,28.833333333333332
Mali,Potatoes,2001,185714,46,12.9513,24.308333333333337,28.833333333333332
Mali,"Rice, paddy",2001,20095,46,12.9513,24.308333333333337,28.833333333333332
Mali,Sorghum,2001,7370,46,12.9513,24.308333333333337,28.833333333333332
Mali,Soybeans,2001,16154,46,12.9513,24.308333333333337,28.833333333333332
Mali,Sweet potatoes,2001,124090,46,12.9513,24.308333333333337,28.833333333333332
Mali,Tea,2001,10417,46,12.9513,24.308333333333337,28.833333333333332
Mali,Wheat,2001,25237,46,12.9513,24.308333333333337,28.833333333333332
Mali,Yams,2001,100822,46,12.9513,24.308333333333337,28.833333333333332
Mali,Cassava,2002,115892,41,14.0487,21.05,29.066666666666677
Mali,Maize,2002,11478,41,14.0487,21.05,29.066666666666677
Mali,Potatoes,2002,180033,41,14.0487,21.05,29.066666666666677
Mali,"Rice, paddy",2002,19439,41,14.0487,21.05,29.066666666666677
Mali,Sorghum,2002,6951,41,14.0487,21.05,29.066666666666677
Mali,Soybeans,2002,16398,41,14.0487,21.05,29.066666666666677
Mali,Sweet potatoes,2002,158037,41,14.0487,21.05,29.066666666666677
Mali,Tea,2002,11475,41,14.0487,21.05,29.066666666666677
Mali,Wheat,2002,25687,41,14.0487,21.05,29.066666666666677
Mali,Yams,2002,132132,41,14.0487,21.05,29.066666666666677
Mali,Cassava,2003,115238,35,14.7129,30.15833333333333,29.00833333333334
Mali,Maize,2003,14360,35,14.7129,30.15833333333333,29.00833333333334
Mali,Potatoes,2003,173660,35,14.7129,30.15833333333333,29.00833333333334
Mali,"Rice, paddy",2003,23129,35,14.7129,30.15833333333333,29.00833333333334
Mali,Sorghum,2003,8848,35,14.7129,30.15833333333333,29.00833333333334
Mali,Soybeans,2003,16782,35,14.7129,30.15833333333333,29.00833333333334
Mali,Sweet potatoes,2003,147556,35,14.7129,30.15833333333333,29.00833333333334
Mali,Tea,2003,13235,35,14.7129,30.15833333333333,29.00833333333334
Mali,Wheat,2003,24489,35,14.7129,30.15833333333333,29.00833333333334
Mali,Yams,2003,127970,35,14.7129,30.15833333333333,29.00833333333334
Mali,Cassava,2004,178976,29,15.5472,25.791666666666668,29.075000000000003
Mali,Maize,2004,18210,29,15.5472,25.791666666666668,29.075000000000003
Mali,Potatoes,2004,163954,29,15.5472,25.791666666666668,29.075000000000003
Mali,"Rice, paddy",2004,22803,29,15.5472,25.791666666666668,29.075000000000003
Mali,Sorghum,2004,11509,29,15.5472,25.791666666666668,29.075000000000003
Mali,Soybeans,2004,17361,29,15.5472,25.791666666666668,29.075000000000003
Mali,Sweet potatoes,2004,165227,29,15.5472,25.791666666666668,29.075000000000003
Mali,Tea,2004,13924,29,15.5472,25.791666666666668,29.075000000000003
Mali,Wheat,2004,25296,29,15.5472,25.791666666666668,29.075000000000003
Mali,Yams,2004,205712,29,15.5472,25.791666666666668,29.075000000000003
Mali,Cassava,2005,146798,23,16.1587,26.150000000000002,29.158333333333335
Mali,Maize,2005,14933,23,16.1587,26.150000000000002,29.158333333333335
Mali,Potatoes,2005,194956,23,16.1587,26.150000000000002,29.158333333333335
Mali,"Rice, paddy",2005,22845,23,16.1587,26.150000000000002,29.158333333333335
Mali,Sorghum,2005,8454,23,16.1587,26.150000000000002,29.158333333333335
Mali,Soybeans,2005,17171,23,16.1587,26.150000000000002,29.158333333333335
Mali,Sweet potatoes,2005,159665,23,16.1587,26.150000000000002,29.158333333333335
Mali,Tea,2005,15000,23,16.1587,26.150000000000002,29.158333333333335
Mali,Wheat,2005,22001,23,16.1587,26.150000000000002,29.158333333333335
Mali,Yams,2005,165917,23,16.1587,26.150000000000002,29.158333333333335
Mali,Cassava,2006,180178,17,16.0002,25.8,28.8
Mali,Maize,2006,17134,17,16.0002,25.8,28.8
Mali,Potatoes,2006,238984,17,16.0002,25.8,28.8
Mali,"Rice, paddy",2006,25783,17,16.0002,25.8,28.8
Mali,Sorghum,2006,8393,17,16.0002,25.8,28.8
Mali,Soybeans,2006,16032,17,16.0002,25.8,28.8
Mali,Sweet potatoes,2006,186516,17,16.0002,25.8,28.8
Mali,Tea,2006,15000,17,16.0002,25.8,28.8
Mali,Wheat,2006,24025,17,16.0002,25.8,28.8
Mali,Yams,2006,250000,17,16.0002,25.8,28.8
Mali,Cassava,2007,162236,12,17.012,25.00833333333333,28.916666666666668
Mali,Maize,2007,16831,12,17.012,25.00833333333333,28.916666666666668
Mali,Potatoes,2007,240551,12,17.012,25.00833333333333,28.916666666666668
Mali,"Rice, paddy",2007,27621,12,17.012,25.00833333333333,28.916666666666668
Mali,Sorghum,2007,8262,12,17.012,25.00833333333333,28.916666666666668
Mali,Soybeans,2007,12147,12,17.012,25.00833333333333,28.916666666666668
Mali,Sweet potatoes,2007,190602,12,17.012,25.00833333333333,28.916666666666668
Mali,Tea,2007,15000,12,17.012,25.00833333333333,28.916666666666668
Mali,Wheat,2007,25029,12,17.012,25.00833333333333,28.916666666666668
Mali,Yams,2007,249941,12,17.012,25.00833333333333,28.916666666666668
Mali,Cassava,2008,160220,19,17.861,28.14166666666667,28.525000000000002
Mali,Maize,2008,19732,19,17.861,28.14166666666667,28.525000000000002
Mali,Potatoes,2008,239915,19,17.861,28.14166666666667,28.525000000000002
Mali,"Rice, paddy",2008,33660,19,17.861,28.14166666666667,28.525000000000002
Mali,Sorghum,2008,10365,19,17.861,28.14166666666667,28.525000000000002
Mali,Soybeans,2008,6214,19,17.861,28.14166666666667,28.525000000000002
Mali,Sweet potatoes,2008,202336,19,17.861,28.14166666666667,28.525000000000002
Mali,Tea,2008,14568,19,17.861,28.14166666666667,28.525000000000002
Mali,Wheat,2008,24409,19,17.861,28.14166666666667,28.525000000000002
Mali,Yams,2008,212980,19,17.861,28.14166666666667,28.525000000000002
Mali,Cassava,2009,180749,8,18.5092,26.758333333333326,29.125000000000004
Mali,Maize,2009,33349,8,18.5092,26.758333333333326,29.125000000000004
Mali,Potatoes,2009,237913,8,18.5092,26.758333333333326,29.125000000000004
Mali,"Rice, paddy",2009,30646,8,18.5092,26.758333333333326,29.125000000000004
Mali,Sorghum,2009,15941,8,18.5092,26.758333333333326,29.125000000000004
Mali,Soybeans,2009,6274,8,18.5092,26.758333333333326,29.125000000000004
Mali,Sweet potatoes,2009,191228,8,18.5092,26.758333333333326,29.125000000000004
Mali,Tea,2009,13902,8,18.5092,26.758333333333326,29.125000000000004
Mali,Wheat,2009,29665,8,18.5092,26.758333333333326,29.125000000000004
Mali,Yams,2009,203082,8,18.5092,26.758333333333326,29.125000000000004
Mali,Cassava,2010,153919,8,19.8986,32.00000000000001,29.36666666666667
Mali,Maize,2010,26886,8,19.8986,32.00000000000001,29.36666666666667
Mali,Potatoes,2010,221337,8,19.8986,32.00000000000001,29.36666666666667
Mali,"Rice, paddy",2010,21044,8,19.8986,32.00000000000001,29.36666666666667
Mali,Sorghum,2010,9951,8,19.8986,32.00000000000001,29.36666666666667
Mali,Soybeans,2010,6881,8,19.8986,32.00000000000001,29.36666666666667
Mali,Sweet potatoes,2010,188048,8,19.8986,32.00000000000001,29.36666666666667
Mali,Tea,2010,12588,8,19.8986,32.00000000000001,29.36666666666667
Mali,Wheat,2010,25543,8,19.8986,32.00000000000001,29.36666666666667
Mali,Yams,2010,234857,8,19.8986,32.00000000000001,29.36666666666667
Mali,Cassava,2011,155155,7,20.543,23.55,29.099999999999998
Mali,Maize,2011,14037,7,20.543,23.55,29.099999999999998
Mali,Potatoes,2011,204721,7,20.543,23.55,29.099999999999998
Mali,"Rice, paddy",2011,30210,7,20.543,23.55,29.099999999999998
Mali,Sorghum,2011,7067,7,20.543,23.55,29.099999999999998
Mali,Soybeans,2011,7161,7,20.543,23.55,29.099999999999998
Mali,Sweet potatoes,2011,182159,7,20.543,23.55,29.099999999999998
Mali,Tea,2011,11839,7,20.543,23.55,29.099999999999998
Mali,Wheat,2011,34378,7,20.543,23.55,29.099999999999998
Mali,Yams,2011,225664,7,20.543,23.55,29.099999999999998
Mali,Cassava,2012,156483,4,21.1784,29.400000000000006,28.641666666666666
Mali,Maize,2012,24427,4,21.1784,29.400000000000006,28.641666666666666
Mali,Potatoes,2012,198824,4,21.1784,29.400000000000006,28.641666666666666
Mali,"Rice, paddy",2012,34486,4,21.1784,29.400000000000006,28.641666666666666
Mali,Sorghum,2012,10612,4,21.1784,29.400000000000006,28.641666666666666
Mali,Soybeans,2012,7226,4,21.1784,29.400000000000006,28.641666666666666
Mali,Sweet potatoes,2012,176860,4,21.1784,29.400000000000006,28.641666666666666
Mali,Tea,2012,11011,4,21.1784,29.400000000000006,28.641666666666666
Mali,Wheat,2012,40285,4,21.1784,29.400000000000006,28.641666666666666
Mali,Yams,2012,212635,4,21.1784,29.400000000000006,28.641666666666666
Mali,Cassava,2013,154818,4,21.9072,27.058333333333334,28.866666666666664
Mali,Maize,2013,25927,4,21.9072,27.058333333333334,28.866666666666664
Mali,Potatoes,2013,193153,4,21.9072,27.058333333333334,28.866666666666664
Mali,"Rice, paddy",2013,30009,4,21.9072,27.058333333333334,28.866666666666664
Mali,Sorghum,2013,11052,4,21.9072,27.058333333333334,28.866666666666664
Mali,Soybeans,2013,7219,4,21.9072,27.058333333333334,28.866666666666664
Mali,Sweet potatoes,2013,174447,4,21.9072,27.058333333333334,28.866666666666664
Mali,Tea,2013,10000,4,21.9072,27.058333333333334,28.866666666666664
Mali,Wheat,2013,39754,4,21.9072,27.058333333333334,28.866666666666664
Mali,Yams,2013,205805,4,21.9072,27.058333333333334,28.866666666666664
Mali,Cassava,2014,144987,4,22.6618,26.39166666666667,28.875
Mali,Maize,2014,21715,4,22.6618,26.39166666666667,28.875
Mali,Potatoes,2014,184290,4,22.6618,26.39166666666667,28.875
Mali,"Rice, paddy",2014,31670,4,22.6618,26.39166666666667,28.875
Mali,Sorghum,2014,10558,4,22.6618,26.39166666666667,28.875
Mali,Soybeans,2014,6446,4,22.6618,26.39166666666667,28.875
Mali,Sweet potatoes,2014,161609,4,22.6618,26.39166666666667,28.875
Mali,Tea,2014,10000,4,22.6618,26.39166666666667,28.875
Mali,Wheat,2014,44420,4,22.6618,26.39166666666667,28.875
Mali,Yams,2014,176080,4,22.6618,26.39166666666667,28.875
Mali,Cassava,2015,151611,4,23.409,26.85833333333333,28.875
Mali,Maize,2015,25299,4,23.409,26.85833333333333,28.875
Mali,Potatoes,2015,189748,4,23.409,26.85833333333333,28.875
Mali,"Rice, paddy",2015,30586,4,23.409,26.85833333333333,28.875
Mali,Sorghum,2015,10482,4,23.409,26.85833333333333,28.875
Mali,Soybeans,2015,5391,4,23.409,26.85833333333333,28.875
Mali,Sweet potatoes,2015,144294,4,23.409,26.85833333333333,28.875
Mali,Tea,2015,9778,4,23.409,26.85833333333333,28.875
Mali,Wheat,2015,39401,4,23.409,26.85833333333333,28.875
Mali,Yams,2015,161502,4,23.409,26.85833333333333,28.875
Mali,Cassava,2016,153016,4,25.094,27.04166666666667,29.14166666666667
Mali,Maize,2016,27255,4,25.094,27.04166666666667,29.14166666666667
Mali,Potatoes,2016,199724,4,25.094,27.04166666666667,29.14166666666667
Mali,"Rice, paddy",2016,33318,4,25.094,27.04166666666667,29.14166666666667
Mali,Sorghum,2016,8934,4,25.094,27.04166666666667,29.14166666666667
Mali,Soybeans,2016,6434,4,25.094,27.04166666666667,29.14166666666667
Mali,Sweet potatoes,2016,169555,4,25.094,27.04166666666667,29.14166666666667
Mali,Tea,2016,8646,4,25.094,27.04166666666667,29.14166666666667
Mali,Wheat,2016,40137,4,25.094,27.04166666666667,29.14166666666667
Mali,Yams,2016,244423,4,25.094,27.04166666666667,29.14166666666667
Mali,Cassava,2017,147089,4,26.8528,24.624999999999996,29.0
Mali,Maize,2017,29182,4,26.8528,24.624999999999996,29.0
Mali,Potatoes,2017,214092,4,26.8528,24.624999999999996,29.0
Mali,"Rice, paddy",2017,35260,4,26.8528,24.624999999999996,29.0
Mali,Sorghum,2017,8975,4,26.8528,24.624999999999996,29.0
Mali,Soybeans,2017,4181,4,26.8528,24.624999999999996,29.0
Mali,Sweet potatoes,2017,172493,4,26.8528,24.624999999999996,29.0
Mali,Tea,2017,8144,4,26.8528,24.624999999999996,29.0
Mali,Wheat,2017,62311,4,26.8528,24.624999999999996,29.0
Mali,Yams,2017,162130,4,26.8528,24.624999999999996,29.0
Mali,Cassava,2018,167748,4,27.7928,28.383333333333336,28.950000000000003
Mali,Maize,2018,28802,4,27.7928,28.383333333333336,28.950000000000003
Mali,Potatoes,2018,227118,4,27.7928,28.383333333333336,28.950000000000003
Mali,"Rice, paddy",2018,32671,4,27.7928,28.383333333333336,28.950000000000003
Mali,Sorghum,2018,10241,4,27.7928,28.383333333333336,28.950000000000003
Mali,Soybeans,2018,4813,4,27.7928,28.383333333333336,28.950000000000003
Mali,Sweet potatoes,2018,156739,4,27.7928,28.383333333333336,28.950000000000003
Mali,Tea,2018,7549,4,27.7928,28.383333333333336,28.950000000000003
Mali,Wheat,2018,35419,4,27.7928,28.383333333333336,28.950000000000003
Mali,Yams,2018,172728,4,27.7928,28.383333333333336,28.950000000000003
Mauritania,Maize,1990,6789,39,5.846,5.7250000000000005,28.266666666666666
Mauritania,Potatoes,1990,54628,39,5.846,5.7250000000000005,28.266666666666666
Mauritania,"Rice, paddy",1990,33307,39,5.846,5.7250000000000005,28.266666666666666
Mauritania,Sorghum,1990,5153,39,5.846,5.7250000000000005,28.266666666666666
Mauritania,Sweet potatoes,1990,8799,39,5.846,5.7250000000000005,28.266666666666666
Mauritania,Wheat,1990,10769,39,5.846,5.7250000000000005,28.266666666666666
Mauritania,Yams,1990,63927,39,5.846,5.7250000000000005,28.266666666666666
Mauritania,Maize,1991,5966,39,6.0697,5.891666666666666,27.933333333333334
Mauritania,Potatoes,1991,46824,39,6.0697,5.891666666666666,27.933333333333334
Mauritania,"Rice, paddy",1991,28127,39,6.0697,5.891666666666666,27.933333333333334
Mauritania,Sorghum,1991,4514,39,6.0697,5.891666666666666,27.933333333333334
Mauritania,Sweet potatoes,1991,9760,39,6.0697,5.891666666666666,27.933333333333334
Mauritania,Wheat,1991,12000,39,6.0697,5.891666666666666,27.933333333333334
Mauritania,Yams,1991,65315,39,6.0697,5.891666666666666,27.933333333333334
Mauritania,Maize,1992,7684,39,6.0433,6.3500000000000005,27.825000000000003
Mauritania,Potatoes,1992,50000,39,6.0433,6.3500000000000005,27.825000000000003
Mauritania,"Rice, paddy",1992,39870,39,6.0433,6.3500000000000005,27.825000000000003
